ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
0_0_0,524300573,81.22,0.12,94.78,81.22,0.09,M5V,0.284,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300573
0_0_0,524300574,83.31,0.14,97.58,83.31,0.10,DA,0.619,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300574
0_0_0,524300575,81.40,0.21,0.37,81.40,0.15,K5V,0.782,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524300575
0_0_0,524300576,83.49,0.18,7.17,83.49,0.12,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300576
0_0_0,524300577,81.58,0.19,9.97,81.58,0.13,M5V,0.266,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300577
0_0_0,524300578,83.67,0.21,12.76,83.67,0.14,M5V,0.292,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300578
0_0_0,524300579,81.76,0.22,19.56,81.76,0.16,DA,0.635,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300579
0_0_0,524300580,83.85,0.19,22.35,83.85,0.13,G5V,1.144,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524300580
0_0_0,524300581,81.94,0.20,25.15,81.94,0.14,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300581
0_0_0,524300582,80.03,0.21,31.95,80.03,0.15,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300582
0_0_0,524300583,82.12,0.18,34.74,82.12,0.12,M5V,0.300,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300583
0_0_0,524300584,80.21,0.19,37.54,80.21,0.14,DA,0.652,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300584
0_0_0,524300585,82.30,0.21,40.33,82.30,0.15,G5V,1.171,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524300585
0_0_0,524300586,80.39,0.22,47.13,80.39,0.16,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300586
0_0_0,524300587,82.48,0.19,49.93,82.48,0.13,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300587
0_0_0,524300588,80.57,0.20,52.72,80.57,0.14,M5V,0.308,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,True,524300588
0_0_0,524300589,82.66,0.22,59.52,82.66,0.15,DA,0.668,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300589
0_0_0,524300590,80.75,0.18,62.31,80.75,0.13,NS,1.677,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300590
0_0_0,524300591,82.84,0.20,65.11,82.84,0.14,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300591
0_0_0,524300592,80.93,0.21,71.91,80.93,0.15,M5V,0.291,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300592
0_0_0,524300593,83.02,0.17,74.70,83.02,0.12,M5V,0.316,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300593
0_0_0,524300594,81.10,0.19,77.50,81.10,0.13,K0III,1.368,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300594
0_0_0,524300595,83.19,0.21,80.29,83.19,0.14,NS,1.155,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300595
0_0_0,524300596,81.28,0.22,87.09,81.28,0.16,M5V,0.273,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300596
0_0_0,524300597,83.37,0.19,89.88,83.37,0.13,M5V,0.299,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300597
0_0_0,524300598,81.46,0.20,92.68,81.46,0.14,M5V,0.324,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300598
0_0_0,524300599,83.55,0.22,99.48,83.55,0.15,K0III,1.400,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300599
0_0_0,524300600,81.64,0.23,2.27,81.64,0.16,NS,1.193,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300600
0_0_0,524300601,83.73,0.26,5.07,83.73,0.17,K5V,0.656,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300601
0_0_0,524300602,81.82,0.27,11.86,81.82,0.19,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300602
0_0_0,524300603,83.91,0.29,14.66,83.91,0.20,M5V,0.332,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300603
0_0_0,524300604,82.00,0.24,17.46,82.00,0.17,K0III,1.432,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300604
0_0_0,524300605,80.09,0.25,20.25,80.09,0.18,NS,1.230,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300605
0_0_0,524300606,82.18,0.28,27.05,82.18,0.19,K5V,0.675,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524300606
0_0_0,524300607,80.27,0.23,29.84,80.27,0.16,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300607
0_0_0,524300608,82.36,0.25,32.64,82.36,0.18,M5V,0.340,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300608
0_0_0,524300609,80.45,0.26,39.44,80.45,0.19,K0III,0.984,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300609
0_0_0,524300610,82.54,0.23,42.23,82.54,0.16,DA,0.543,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300610
0_0_0,524300611,80.63,0.24,45.03,80.63,0.17,K5V,0.694,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300611
0_0_0,524300612,82.72,0.27,51.82,82.72,0.18,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300612
0_0_0,524300613,80.81,0.28,54.62,80.81,0.20,M5V,0.349,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300613
0_0_0,524300614,82.90,0.24,57.42,82.90,0.17,M5V,0.254,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300614
0_0_0,524300615,80.99,0.25,60.21,80.99,0.18,DA,0.560,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300615
0_0_0,524300616,83.08,0.28,67.01,83.08,0.19,K5V,0.713,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300616
0_0_0,524300617,81.17,0.23,69.80,81.17,0.16,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524300617
0_0_0,524300618,83.26,0.25,72.60,83.26,0.17,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300618
0_0_0,524300619,81.35,0.26,79.40,81.35,0.19,M5V,0.262,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300619
0_0_0,524300620,83.44,0.29,82.19,83.44,0.20,DA,0.576,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300620
0_0_0,524300621,81.53,0.24,84.99,81.53,0.17,G5V,1.045,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524300621
0_0_0,524300622,83.62,0.26,91.78,83.62,0.18,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300622
0_0_0,524300623,81.71,0.27,94.58,81.71,0.19,M5V,0.245,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300623
0_0_0,524300624,83.80,0.24,97.38,83.80,0.16,M5V,0.270,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300624
0_0_0,524300625,81.89,0.31,0.17,81.89,0.22,DA,0.592,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300625
0_0_0,524300626,83.97,0.33,6.97,83.98,0.23,G5V,1.072,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524300626
0_0_0,524300627,82.06,0.34,9.76,82.07,0.24,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300627
0_0_0,524300628,80.15,0.30,12.56,80.15,0.21,M5V,0.253,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300628
0_0_0,524300629,82.24,0.32,19.36,82.24,0.22,M5V,0.278,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300629
0_0_0,524300630,80.33,0.33,22.15,80.33,0.23,DA,0.608,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300630
0_0_0,524300631,82.42,0.30,24.95,82.42,0.21,NS,1.538,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300631
0_0_0,524300632,80.51,0.31,31.74,80.51,0.22,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300632
0_0_0,524300633,82.60,0.33,34.54,82.60,0.23,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300633
0_0_0,524300634,80.69,0.28,37.34,80.69,0.20,M5V,0.286,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300634
0_0_0,524300635,82.78,0.31,40.13,82.78,0.21,K0III,1.248,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300635
0_0_0,524300636,80.87,0.32,46.93,80.87,0.23,NS,1.576,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300636
0_0_0,524300637,82.96,0.34,49.72,82.96,0.24,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300637
0_0_0,524300638,81.05,0.30,52.52,81.05,0.21,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300638
0_0_0,524300639,83.14,0.32,59.31,83.14,0.22,M5V,0.294,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524300639
0_0_0,524300640,81.23,0.33,62.11,81.23,0.23,K0III,1.280,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300640
0_0_0,524300641,83.32,0.30,64.91,83.32,0.20,NS,1.613,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300641
0_0_0,524300642,81.41,0.31,71.70,81.41,0.22,K5V,0.586,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524300642
0_0_0,524300643,83.50,0.33,74.50,83.50,0.23,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300643
0_0_0,524300644,81.59,0.34,77.29,81.59,0.24,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300644
0_0_0,524300645,83.68,0.31,80.09,83.68,0.21,K0III,1.313,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300645
0_0_0,524300646,81.77,0.32,86.89,81.77,0.22,NS,1.651,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300646
0_0_0,524300647,83.86,0.34,89.68,83.86,0.23,K5V,0.605,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300647
0_0_0,524300648,81.95,0.29,92.48,81.95,0.21,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300648
0_0_0,524300649,80.04,0.30,99.27,80.04,0.22,M5V,0.311,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300649
0_0_0,524300650,82.13,0.39,2.07,82.13,0.27,K0III,1.345,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300650
0_0_0,524300651,80.22,0.34,4.87,80.22,0.24,DA,0.484,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300651
0_0_0,524300652,82.31,0.36,11.66,82.31,0.25,K5V,0.624,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524300652
0_0_0,524300653,80.40,0.37,14.46,80.40,0.26,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300653
0_0_0,524300654,82.49,0.40,17.25,82.49,0.28,M5V,0.319,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300654
0_0_0,524300655,80.58,0.35,20.05,80.58,0.25,K0III,1.377,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300655
0_0_0,524300656,82.67,0.38,26.85,82.67,0.26,DA,0.500,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300656
0_0_0,524300657,80.76,0.38,29.64,80.76,0.27,K5V,0.643,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300657
0_0_0,524300658,82.85,0.35,32.44,82.85,0.24,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300658
0_0_0,524300659,80.93,0.36,39.23,80.94,0.26,M5V,0.327,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300659
0_0_0,524300660,83.02,0.39,42.03,83.03,0.27,M5V,0.352,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300660
0_0_0,524300661,81.11,0.39,44.83,81.11,0.28,DA,0.516,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300661
0_0_0,524300662,83.20,0.36,51.62,83.20,0.25,G5V,0.945,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524300662
0_0_0,524300663,81.29,0.37,54.42,81.29,0.26,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300663
0_0_0,524300664,83.38,0.40,57.21,83.38,0.27,M5V,0.335,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300664
0_0_0,524300665,81.47,0.35,60.01,81.47,0.25,M5V,0.240,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300665
0_0_0,524300666,83.56,0.38,66.81,83.56,0.26,DA,0.532,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300666
0_0_0,524300667,81.65,0.38,69.60,81.65,0.27,G5V,0.972,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524300667
0_0_0,524300668,83.74,0.35,72.40,83.74,0.24,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524300668
0_0_0,524300669,81.83,0.36,79.19,81.83,0.25,M5V,0.343,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300669
0_0_0,524300670,83.92,0.39,81.99,83.92,0.26,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300670
0_0_0,524300671,82.01,0.40,84.79,82.01,0.28,DA,0.548,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300671
0_0_0,524300672,80.10,0.35,91.58,80.10,0.25,F0V,1.399,6500,3.5000,1.000,1.000,0.950,Bulge,Galactic Center,2,False,524300672
0_0_0,524300673,82.19,0.37,94.38,82.19,0.26,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300673
0_0_0,524300674,80.28,0.38,97.17,80.28,0.27,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300674
0_0_0,524300675,82.37,0.41,3.97,82.37,0.28,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300675
0_0_0,524300676,80.46,0.41,6.77,80.46,0.29,K0III,1.129,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300676
0_0_0,524300677,82.55,0.44,9.56,82.55,0.31,NS,1.436,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300677
0_0_0,524300678,80.64,0.45,12.36,80.64,0.32,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300678
0_0_0,524300679,82.73,0.42,19.15,82.73,0.29,M5V,0.359,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300679
0_0_0,524300680,80.82,0.43,21.95,80.82,0.30,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300680
0_0_0,524300681,82.91,0.45,24.74,82.91,0.31,K0III,1.161,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300681
0_0_0,524300682,81.00,0.40,31.54,81.00,0.29,NS,1.474,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300682
0_0_0,524300683,83.09,0.43,34.34,83.09,0.30,K5V,0.797,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300683
0_0_0,524300684,81.18,0.44,37.13,81.18,0.31,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300684
0_0_0,524300685,83.27,0.41,43.93,83.27,0.28,M5V,0.273,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300685
0_0_0,524300686,81.36,0.41,46.72,81.36,0.29,K0III,1.193,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300686
0_0_0,524300687,83.45,0.44,49.52,83.45,0.30,NS,1.512,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300687
0_0_0,524300688,81.54,0.45,52.32,81.54,0.32,K5V,0.816,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524300688
0_0_0,524300689,83.63,0.42,59.11,83.63,0.29,M5V,0.255,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300689
0_0_0,524300690,81.72,0.43,61.91,81.72,0.30,M5V,0.281,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524300690
0_0_0,524300691,83.80,0.45,64.70,83.81,0.31,K0III,1.226,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300691
0_0_0,524300692,81.89,0.40,71.50,81.90,0.28,DA,0.664,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300692
0_0_0,524300693,83.98,0.43,74.30,83.99,0.29,K5V,0.834,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300693
0_0_0,524300694,82.07,0.44,77.09,82.08,0.31,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300694
0_0_0,524300695,80.16,0.44,83.89,80.16,0.32,M5V,0.289,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300695
0_0_0,524300696,82.25,0.42,86.68,82.25,0.29,K0III,1.258,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300696
0_0_0,524300697,80.34,0.42,89.48,80.34,0.30,DA,0.680,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300697
0_0_0,524300698,82.43,0.45,92.28,82.43,0.31,K5V,0.573,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524300698
0_0_0,524300699,80.52,0.40,99.07,80.52,0.28,M5V,0.271,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300699
0_0_0,524300700,82.61,0.49,1.87,82.61,0.34,M5V,0.297,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300700
0_0_0,524300701,80.70,0.49,4.66,80.70,0.35,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300701
0_0_0,524300702,82.79,0.52,11.46,82.79,0.36,DA,0.696,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300702
0_0_0,524300703,80.88,0.47,14.26,80.88,0.33,G5V,0.846,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524300703
0_0_0,524300704,82.97,0.50,17.05,82.97,0.34,M5V,0.279,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300704
0_0_0,524300705,81.06,0.50,23.85,81.06,0.36,M5V,0.305,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300705
0_0_0,524300706,83.15,0.47,26.64,83.15,0.33,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300706
0_0_0,524300707,81.24,0.48,29.44,81.24,0.34,DA,0.712,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300707
0_0_0,524300708,83.33,0.51,32.24,83.33,0.35,G5V,0.873,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524300708
0_0_0,524300709,81.42,0.46,39.03,81.42,0.32,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300709
0_0_0,524300710,83.51,0.49,41.83,83.51,0.33,M5V,0.313,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300710
0_0_0,524300711,81.60,0.49,44.62,81.60,0.35,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300711
0_0_0,524300712,83.69,0.52,51.42,83.69,0.36,DA,0.489,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300712
0_0_0,524300713,81.78,0.47,54.22,81.78,0.33,F0V,1.259,6500,3.5000,1.000,1.000,0.950,Bulge,Galactic Center,3,False,524300713
0_0_0,524300714,83.87,0.50,57.01,83.87,0.34,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300714
0_0_0,524300715,81.96,0.50,63.81,81.96,0.35,M5V,0.321,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300715
0_0_0,524300716,80.05,0.45,66.60,80.05,0.32,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300716
0_0_0,524300717,82.14,0.48,69.40,82.14,0.34,K0III,1.009,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300717
0_0_0,524300718,80.23,0.49,72.20,80.23,0.35,NS,1.297,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300718
0_0_0,524300719,82.32,0.52,78.99,82.32,0.36,M5V,0.304,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524300719
0_0_0,524300720,80.41,0.46,81.79,80.41,0.33,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300720
0_0_0,524300721,82.50,0.49,84.58,82.50,0.34,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300721
0_0_0,524300722,80.59,0.50,91.38,80.59,0.35,K0III,1.042,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300722
0_0_0,524300723,82.68,0.47,94.17,82.68,0.33,NS,1.335,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524300723
0_0_0,524300724,80.76,0.48,96.97,80.77,0.34,K5V,0.727,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300724
0_0_0,524300725,82.85,0.56,3.77,82.86,0.39,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300725
0_0_0,524300726,80.94,0.51,6.56,80.95,0.36,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300726
0_0_0,524300727,83.03,0.54,9.36,83.04,0.37,K0III,1.074,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300727
0_0_0,524300728,81.12,0.55,12.15,81.12,0.39,NS,1.372,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524300728
0_0_0,524300729,83.21,0.58,18.95,83.21,0.40,K5V,0.746,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524300729
0_0_0,524300730,81.30,0.52,21.75,81.30,0.37,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300730
0_0_0,524300731,83.39,0.55,24.54,83.39,0.38,M5V,0.251,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300731
0_0_0,524300732,81.48,0.56,31.34,81.48,0.39,K0III,1.106,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300732
0_0_0,524300733,83.57,0.53,34.13,83.57,0.36,DA,0.604,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300733
0_0_0,524300734,81.66,0.54,36.93,81.66,0.38,K5V,0.765,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,True,524300734
0_0_0,524300735,83.75,0.57,43.73,83.75,0.39,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300735
0_0_0,524300736,81.84,0.57,46.52,81.84,0.40,M5V,0.259,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524300736
0_0_0,524300737,83.93,0.54,49.32,83.93,0.37,K0III,1.138,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524300737
0_0_0,524300738,82.02,0.55,52.11,82.02,0.38,DA,0.620,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300738
0_0_0,524300739,80.11,0.55,58.91,80.11,0.39,K5V,0.784,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524300739
0_0_0,524300740,82.20,0.53,61.71,82.20,0.37,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300740
0_0_0,524300741,80.29,0.53,64.50,80.29,0.38,M5V,0.267,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,True,524300741
0_0_0,524300742,82.38,0.56,71.30,82.38,0.39,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300742
0_0_0,524300743,80.47,0.51,74.09,80.47,0.36,DA,0.637,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524300743
0_0_0,524300744,82.56,0.54,76.89,82.56,0.37,G5V,1.146,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524300744
0_0_0,524300745,80.65,0.54,83.69,80.65,0.38,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300745
0_0_0,524300746,82.74,0.57,86.48,82.74,0.40,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524300746
0_0_0,524300747,80.83,0.52,89.28,80.83,0.37,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524300747
0_0_0,524300748,82.92,0.55,92.07,82.92,0.38,DA,0.653,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524300748
0_0_0,524300749,81.01,0.55,98.87,81.01,0.39,G5V,1.173,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524300749
0_0_0,524300750,83.10,0.58,1.67,83.10,0.40,M5V,0.258,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524300750
